source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
Schuylenburch van				cleaned_0index:0
Schuyt PJM; Kloos Jr AW				cleaned_0index:0
Schuytbroeck van				cleaned_0index:0
Schwallier RM; Gravendeel B; Vugt R van; Sukaibin S	Vugt R van	parsed:R.M. Schwallier<SEP>B. Gravendeel<SEP>Vugt R van<SEP>S. Sukaibin	cleaned:R.M. Schwallier<SEP>B. Gravendeel<SEP><SEP>S. Sukaibin	cleaned_0index:2
Schweers ACS; Unreadable	Unreadable	parsed:A.C.S. Schweers<SEP>Unreadable	cleaned:A.C.S. Schweers<SEP>	cleaned_0index:1
Schyff HP van de	Schyff HP van	parsed:Schyff HP van		cleaned_0index:0
Sealy JR				cleaned_0index:0
Sealy S; Sealy JR				cleaned_0index:0
Seed Services	Seed Services	parsed:Seed Services		cleaned_0index:0
Segadas-Vianna F; Loredo Jr				cleaned_0index:0
Segal S; Excursie Hugo de Vrieslab	Excursie Hugo de Vrieslab	parsed:S. Segal<SEP>Excursie Hugo de Vrieslab	cleaned:S. Segal<SEP>	cleaned_0index:1
Segal S; Excursion Hugo de Vries Laboratory	Excursion Hugo de Vries Laboratory	parsed:S. Segal<SEP>Excursion Hugo de Vries Laboratory	cleaned:S. Segal<SEP>	cleaned_0index:1
Selford JR				cleaned_0index:0
Selmons Ad; Botanisches Versandhaus	Botanisches Versandhaus	parsed:Selmons Ad<SEP>Botanisches Versandhaus	cleaned:Selmons Ad<SEP>	cleaned_0index:1
Semarang Expedition 1883	Semarang Expedition	parsed:Semarang Expedition		cleaned_0index:0
Semsei SR				cleaned_0index:0
Sendtner O; Unreadable	Unreadable	parsed:O. Sendtner<SEP>Unreadable	cleaned:O. Sendtner<SEP>	cleaned_0index:1
Senerpont Domis LN de; Prud'homme van Reine H	Senerpont Domis LN de	parsed:Senerpont Domis LN de<SEP>Prud'homme van Reine H	cleaned:<SEP>Prud'homme van Reine H	cleaned_0index:0
Senerpont Domis LN de; Prud'homme van Reine WF	Senerpont Domis LN de	parsed:Senerpont Domis LN de<SEP>Prud'homme van Reine WF	cleaned:<SEP>Prud'homme van Reine Wf	cleaned_0index:0
Senn HA; Lindsay DR				cleaned_0index:0
Senn HA; Lindsey DR				cleaned_0index:0
Senolen van				cleaned_0index:0
Service Forestic de Tonkin	Service Forestic de Tonkin	parsed:Service Forestic de Tonkin		cleaned_0index:0
Service Forestier	Service Forestier	parsed:Service Forestier		cleaned_0index:0
Service Forestier Guyane Francaise	Service Forestier Guyane Francaise	parsed:Service Forestier Guyane Francaise		cleaned_0index:0
Service Forestier de Madagascar	Service Forestier de	parsed:Service Forestier de		cleaned_0index:0
Service Forestier de Madagascar; Adanimarobaria	Service Forestier de	parsed:Service Forestier de<SEP>Adanimarobaria	cleaned:<SEP>Adanimarobaria	cleaned_0index:0
Service Forestier de Madagascar; Capuron RPR	Service Forestier de	parsed:Service Forestier de<SEP>R.P.R. Capuron	cleaned:<SEP>R.P.R. Capuron	cleaned_0index:0
Service Forestier de la Côte d'Ivoire				cleaned_0index:0
Service Forestier du Cameroun	Service Forestier du Cameroun	parsed:Service Forestier du Cameroun		cleaned_0index:0
Service Forestier; Capuron RPR	Service Forestier	parsed:Service Forestier<SEP>R.P.R. Capuron	cleaned:<SEP>R.P.R. Capuron	cleaned_0index:0
Service des Eaux et Forêt	Service des Eaux	parsed:Service des Eaux<SEP>Forêt	cleaned:<SEP>Forêt	cleaned_0index:0
Servicio Forestal Nacional	Servicio Forestal Nacional	parsed:Servicio Forestal Nacional		cleaned_0index:0
Sesay JA; Burgt XM van der; Kanu KMT	Burgt XM van der	parsed:J.A. Sesay<SEP>Burgt XM van der<SEP>K.M.T. Kanu	cleaned:J.A. Sesay<SEP><SEP>K.M.T. Kanu	cleaned_0index:1
Sesay JA; Burgt XM van der; Kanu KMT; James MS	Burgt XM van der	parsed:J.A. Sesay<SEP>Burgt XM van der<SEP>K.M.T. Kanu<SEP>M.S. James	cleaned:J.A. Sesay<SEP><SEP>K.M.T. Kanu<SEP>M.S. James	cleaned_0index:1
Sesay JA; Burgt XM van der; Kanu KMT; Mitchell P	Burgt XM van der	parsed:J.A. Sesay<SEP>Burgt XM van der<SEP>K.M.T. Kanu<SEP>P. Mitchell	cleaned:J.A. Sesay<SEP><SEP>K.M.T. Kanu<SEP>P. Mitchell	cleaned_0index:1
Sesay JA; Kanu KMT; Robinson E; Burgt XM van der	Burgt XM van der	parsed:J.A. Sesay<SEP>K.M.T. Kanu<SEP>E. Robinson<SEP>Burgt XM van der	cleaned:J.A. Sesay<SEP>K.M.T. Kanu<SEP>E. Robinson<SEP>	cleaned_0index:3
Sesay MP; Burgt XM van der; Lopez Poveda L; Saradugu B; Swaray M; Jusu A;	Burgt XM van der	parsed:M.P. Sesay<SEP>Burgt XM van der<SEP>L. Lopez Poveda<SEP>B. Saradugu<SEP>M. Swaray<SEP>A. Jusu	cleaned:M.P. Sesay<SEP><SEP>L. Lopez Poveda<SEP>B. Saradugu<SEP>M. Swaray<SEP>A. Jusu	cleaned_0index:1
Seta E de la	Seta E de la	parsed:Seta E de la		cleaned_0index:0
Seta N de la	Seta N de la	parsed:Seta N de la		cleaned_0index:0
Setten K van; Kluwer EMG	Setten K van	parsed:Setten K van<SEP>E.M.G. Kluwer	cleaned:<SEP>E.M.G. Kluwer	cleaned_0index:0
Severen van				cleaned_0index:0
Sevilha AC; Silva GP da	Silva GP da	parsed:A.C. Sevilha<SEP>Silva GP da	cleaned:A.C. Sevilha<SEP>	cleaned_0index:1
Shakya PR; Adhikari SR; Kurmi PP				cleaned_0index:0
Shapoval II				cleaned_0index:0
Sharma ND; Singh SR; et al.				cleaned_0index:0
Shepherd GJ; Andrade JB de; Kinoshita LS; Tamashiro JY	Andrade JB de	parsed:G.J. Shepherd<SEP>Andrade JB de<SEP>L.S. Kinoshita<SEP>J.Y. Tamashiro	cleaned:G.J. Shepherd<SEP><SEP>L.S. Kinoshita<SEP>J.Y. Tamashiro	cleaned_0index:1
Shepherd GJ; Kinoshita-Gouvêa LS; Andrade JB de; Taroda N	Andrade JB de	parsed:G.J. Shepherd<SEP>L.S. Kinoshita-Gouvêa<SEP>Andrade JB de<SEP>N. Taroda	cleaned:G.J. Shepherd<SEP>L.S. Kinoshita-Gouvêa<SEP><SEP>N. Taroda	cleaned_0index:2
Shepherd GJ; Semir J; Andrade JB de; Leite V	Andrade JB de	parsed:G.J. Shepherd<SEP>J. Semir<SEP>Andrade JB de<SEP>V. Leite	cleaned:G.J. Shepherd<SEP>J. Semir<SEP><SEP>V. Leite	cleaned_0index:2
Shevock JR				cleaned_0index:0
Shevock JR; Boufford DE; Yue J				cleaned_0index:0
Shevock JR; Daniel TF				cleaned_0index:0
Shevock JR; Daniel TF; Drewes RC				cleaned_0index:0
Shevock JR; Daniel TF; Graca Alamo F da				cleaned_0index:0
Shevock JR; Daniel TF; Soares E				cleaned_0index:0
Shevock JR; Dickson M				cleaned_0index:0
Shevock JR; Ertter B				cleaned_0index:0
Shevock JR; Fan X				cleaned_0index:0
Shevock JR; Jia-Dong Yang T				cleaned_0index:0
Shevock JR; Jia-Dong Yang T; Chu E-L				cleaned_0index:0
Shevock JR; Jia-Dong Yang T; Kuei-Yu Yao				cleaned_0index:0
Shevock JR; Jia-Dong Yang T; Kuei-Yu Yao; Schäfer-Verwimp A				cleaned_0index:0
Shevock JR; Kuei-Yu Yao				cleaned_0index:0
Shevock JR; Kuei-Yu Yao; Chu E-L				cleaned_0index:0
Shevock JR; Kuei-Yu Yao; Goffinet B; Schäfer-Verwimp A				cleaned_0index:0
Shevock JR; Kuei-Yu Yao; Schäfer-Verwimp A				cleaned_0index:0
Shevock JR; Long DG				cleaned_0index:0
Shevock JR; Long DG; Fan X				cleaned_0index:0
Shevock JR; Ma W				cleaned_0index:0
Shevock JR; Nadel M				cleaned_0index:0
Shevock JR; Nadel M; Patacho M				cleaned_0index:0
Shevock JR; Tam C				cleaned_0index:0
Shevock JR; Tam C; Melich D; Yucheng W				cleaned_0index:0
Shevock JR; Wenzhang MA				cleaned_0index:0
Shevock JR; Wenzhang MA; Yuanlin YAO				cleaned_0index:0
Shevock JR; Wenzhang MA; Yuanlin YAO; Peng T				cleaned_0index:0
Shevock JR; Wenzhang MA; Yuanlin YAO; Xuezhong FAN				cleaned_0index:0
Shevock JR; Wenzhang MA; Zhao Q				cleaned_0index:0
Shevock JR; Xiong YX; Zhang L				cleaned_0index:0
Shevock JR; Zhang L				cleaned_0index:0
Shevock JR; Zhou L				cleaned_0index:0
Shevock JR; et al.				cleaned_0index:0
Shimizu T; Kyoto University Botanical Expedition To Malaysia	Kyoto Botanical Expedition To	parsed:T. Shimizu<SEP>Kyoto Botanical Expedition To	cleaned:T. Shimizu<SEP>	cleaned_0index:1
Shimizu T; Kyoto University Botanical Expedition to Thailand	Kyoto Botanical Expedition to	parsed:T. Shimizu<SEP>Kyoto Botanical Expedition to	cleaned:T. Shimizu<SEP>	cleaned_0index:1
Shuttleworth RJ; Unreadable	Unreadable	parsed:R.J. Shuttleworth<SEP>Unreadable	cleaned:R.J. Shuttleworth<SEP>	cleaned_0index:1
Siam Exposition 1883	Siam Exposition	parsed:Siam Exposition		cleaned_0index:0
Siboga Expedition	Siboga Expedition	parsed:Siboga Expedition		cleaned_0index:0
Siboga Expedition; Weber-van Bosse AA	Siboga Expedition	parsed:Siboga Expedition<SEP>A.A. Weber-van Bosse	cleaned:<SEP>A.A. Weber-van Bosse	cleaned_0index:0
Siebold PF von; Bürger H	Siebold PF von	parsed:Siebold PF von<SEP>H. Bürger	cleaned:<SEP>H. Bürger	cleaned_0index:0
Siebold PF von; Keiske I	Siebold PF von	parsed:Siebold PF von<SEP>I. Keiske	cleaned:<SEP>I. Keiske	cleaned_0index:0
Siebold PF von; Sugerok	Siebold PF von	parsed:Siebold PF von<SEP>Sugerok	cleaned:<SEP>Sugerok	cleaned_0index:0
Siebold PF von; Textor CJ	Siebold PF von	parsed:Siebold PF von<SEP>C.J. Textor	cleaned:<SEP>C.J. Textor	cleaned_0index:0
Siebold PF von; Unknown (Japanese)	Siebold PF von	parsed:Siebold PF von		cleaned_0index:0
Siebold PF von; Vrijdag Zijnen TD	Siebold PF von	parsed:Siebold PF von<SEP>T.D. Vrijdag Zijnen	cleaned:<SEP>T.D. Vrijdag Zijnen	cleaned_0index:0
Sieder A; Knirsch W; Andriantiana J.L	Andriantiana J.L	parsed:A. Sieder<SEP>W. Knirsch<SEP>Andriantiana J.L	cleaned:A. Sieder<SEP>W. Knirsch<SEP>	cleaned_0index:2
Sieders A; Excursie NMV	Excursie NMV	parsed:A. Sieders<SEP>Excursie NMV	cleaned:A. Sieders<SEP>	cleaned_0index:1
Sierra Leone Forest Department	Sierra Leone Forest Department	parsed:Sierra Leone Forest Department		cleaned_0index:0
Siertsema LH; Jongh Jr SE de; Gorter A				cleaned_0index:0
Sihra M da	Sihra M da	parsed:Sihra M da		cleaned_0index:0
Sijde HA van der	Sijde HA van der	parsed:Sijde HA van der		cleaned_0index:0
Sijde HA van der; Sijde HA van der	Sijde HA van der	parsed:Sijde HA van der<SEP>Sijde HA van der	cleaned:<SEP>	cleaned_0index:0
Sijde HA van der; Sijde HA van der	Sijde HA van der	parsed:Sijde HA van der<SEP>Sijde HA van der	cleaned:<SEP>	cleaned_0index:1
Sikkes AJA; Unreadable	Unreadable	parsed:A.J.A. Sikkes<SEP>Unreadable	cleaned:A.J.A. Sikkes<SEP>	cleaned_0index:1
Sillevoldt van; Jongmans WJ	Sillevoldt van	parsed:Sillevoldt van<SEP>W.J. Jongmans	cleaned:<SEP>W.J. Jongmans	cleaned_0index:0
Silva AG da; Nascimento LM	Silva AG da	parsed:Silva AG da<SEP>L.M. Nascimento	cleaned:<SEP>L.M. Nascimento	cleaned_0index:0
Silva AG da; Silva AM da; Oliveira CAM da; Nascimento LM	Silva AG da	parsed:Silva AG da<SEP>Silva AM da<SEP>Oliveira CAM da<SEP>L.M. Nascimento	cleaned:<SEP><SEP><SEP>L.M. Nascimento	cleaned_0index:0
Silva AG da; Silva AM da; Oliveira CAM da; Nascimento LM	Silva AM da	parsed:Silva AG da<SEP>Silva AM da<SEP>Oliveira CAM da<SEP>L.M. Nascimento	cleaned:<SEP><SEP><SEP>L.M. Nascimento	cleaned_0index:1
Silva AG da; Silva AM da; Oliveira CAM da; Nascimento LM	Oliveira CAM da	parsed:Silva AG da<SEP>Silva AM da<SEP>Oliveira CAM da<SEP>L.M. Nascimento	cleaned:<SEP><SEP><SEP>L.M. Nascimento	cleaned_0index:2
Silva AP da	Silva AP da	parsed:Silva AP da		cleaned_0index:0
Silva AS; Berg CC; Nelson BW; Henderson AJ; Bahia RP; Santos MR dos	Santos MR  dos	parsed:A.S. Silva<SEP>C.C. Berg<SEP>B.W. Nelson<SEP>A.J. Henderson<SEP>R.P. Bahia<SEP>Santos MR  dos	cleaned:A.S. Silva<SEP>C.C. Berg<SEP>B.W. Nelson<SEP>A.J. Henderson<SEP>R.P. Bahia<SEP>	cleaned_0index:5
Silva ASL da	Silva ASL da	parsed:Silva ASL da		cleaned_0index:0
Silva ASL da; Berg CC; et al.	Silva ASL da	parsed:Silva ASL da<SEP>C.C. Berg	cleaned:<SEP>C.C. Berg	cleaned_0index:0
Silva ASL da; Fontes F	Silva ASL da	parsed:Silva ASL da<SEP>F. Fontes	cleaned:<SEP>F. Fontes	cleaned_0index:0
Silva ASL da; Prance GT; Balick MJ; et al.	Silva ASL da	parsed:Silva ASL da<SEP>G.T. Prance<SEP>M.J. Balick	cleaned:<SEP>G.T. Prance<SEP>M.J. Balick	cleaned_0index:0
Silva ASL da; Prance GT; Berg CC; et al.	Silva ASL da	parsed:Silva ASL da<SEP>G.T. Prance<SEP>C.C. Berg	cleaned:<SEP>G.T. Prance<SEP>C.C. Berg	cleaned_0index:0
Silva ASL da; Rosa NA	Silva ASL da	parsed:Silva ASL da<SEP>N.A. Rosa	cleaned:<SEP>N.A. Rosa	cleaned_0index:0
Silva ASL da; Rosa NA; Bahia RP	Silva ASL da	parsed:Silva ASL da<SEP>N.A. Rosa<SEP>R.P. Bahia	cleaned:<SEP>N.A. Rosa<SEP>R.P. Bahia	cleaned_0index:0
Silva ASL da; Rosa NA; Bahia RP; Santos MR	Silva ASL da	parsed:Silva ASL da<SEP>N.A. Rosa<SEP>R.P. Bahia<SEP>M.R. Santos	cleaned:<SEP>N.A. Rosa<SEP>R.P. Bahia<SEP>M.R. Santos	cleaned_0index:0
Silva ASL da; Rosa NA; Rosario C; Bahia RP	Silva ASL da	parsed:Silva ASL da<SEP>N.A. Rosa<SEP>C. Rosario<SEP>R.P. Bahia	cleaned:<SEP>N.A. Rosa<SEP>C. Rosario<SEP>R.P. Bahia	cleaned_0index:0
Silva ASL da; Rosa NA; Rosário C; Bahia RP	Silva ASL da	parsed:Silva ASL da<SEP>N.A. Rosa<SEP>C. Rosário<SEP>R.P. Bahia	cleaned:<SEP>N.A. Rosa<SEP>C. Rosário<SEP>R.P. Bahia	cleaned_0index:0
Silva ASL da; Souza R	Silva ASL da	parsed:Silva ASL da<SEP>R. Souza	cleaned:<SEP>R. Souza	cleaned_0index:0
Silva ASL da; et al.	Silva ASL da	parsed:Silva ASL da		cleaned_0index:0
Silva CF da; Souza MAD de	Silva CF da	parsed:Silva CF da<SEP>M.A.D. Souza	cleaned:<SEP>M.A.D. Souza	cleaned_0index:0
Silva Costa D da; Medeiros H; Silveira M; Oliveira AB	Silva Costa D da	parsed:Silva Costa D da<SEP>H. Medeiros<SEP>M. Silveira<SEP>A.B. Oliveira	cleaned:<SEP>H. Medeiros<SEP>M. Silveira<SEP>A.B. Oliveira	cleaned_0index:0
Silva De	Silva De	parsed:Silva De		cleaned_0index:0
Silva F da; Vries V de; Gorter A	Silva F da	parsed:Silva F da<SEP>Vries V de<SEP>A. Gorter	cleaned:<SEP><SEP>A. Gorter	cleaned_0index:0
Silva F da; Vries V de; Gorter A	Vries V de	parsed:Silva F da<SEP>Vries V de<SEP>A. Gorter	cleaned:<SEP><SEP>A. Gorter	cleaned_0index:1
Silva F de; Vries V de	Silva F de	parsed:Silva F de<SEP>V. Vries	cleaned:<SEP>V. Vries	cleaned_0index:0
Silva FW de; Martins RP	Silva FW de	parsed:Silva FW de<SEP>R.P. Martins	cleaned:<SEP>R.P. Martins	cleaned_0index:0
Silva G de; Fontes; Myre; Rainha	Silva G de	parsed:Silva G de<SEP>Fontes<SEP>Myre<SEP>Rainha	cleaned:<SEP>Fontes<SEP>Myre<SEP>Rainha	cleaned_0index:0
Silva G de; Fontes; Rainha; Silva M	Silva G de	parsed:Silva G de<SEP>Fontes<SEP>Rainha<SEP>M. Silva	cleaned:<SEP>Fontes<SEP>Rainha<SEP>M. Silva	cleaned_0index:0
Silva G de; Rainha B	Silva G de	parsed:Silva G de<SEP>B. Rainha	cleaned:<SEP>B. Rainha	cleaned_0index:0
Silva G de; Rozeira ADF; Teles AN; Rainha B	Silva G de	parsed:Silva G de<SEP>A.D.F. Rozeira<SEP>A.N. Teles<SEP>B. Rainha	cleaned:<SEP>A.D.F. Rozeira<SEP>A.N. Teles<SEP>B. Rainha	cleaned_0index:0
Silva G de; Rozeira ADF; Teles AN; Rainha BV	Silva G de	parsed:Silva G de<SEP>A.D.F. Rozeira<SEP>A.N. Teles<SEP>B.V. Rainha	cleaned:<SEP>A.D.F. Rozeira<SEP>A.N. Teles<SEP>B.V. Rainha	cleaned_0index:0
Silva G de; Silva M	Silva G de	parsed:Silva G de<SEP>M. Silva	cleaned:<SEP>M. Silva	cleaned_0index:0
Silva G de; Teles AN	Silva G de	parsed:Silva G de<SEP>A.N. Teles	cleaned:<SEP>A.N. Teles	cleaned_0index:0
Silva G de; Teles AN; Rainha B	Silva G de	parsed:Silva G de<SEP>A.N. Teles<SEP>B. Rainha	cleaned:<SEP>A.N. Teles<SEP>B. Rainha	cleaned_0index:0
Silva GP da	Silva GP da	parsed:Silva GP da		cleaned_0index:0
Silva GP da; Pereira JB	Silva GP da	parsed:Silva GP da<SEP>J.B. Pereira	cleaned:<SEP>J.B. Pereira	cleaned_0index:0
Silva GP da; Pereira JB; Paganella MB	Silva GP da	parsed:Silva GP da<SEP>J.B. Pereira<SEP>M.B. Paganella	cleaned:<SEP>J.B. Pereira<SEP>M.B. Paganella	cleaned_0index:0
Silva GP da; Sampaio AB; Rezende JM de; Silva MC; Monteiro I	Silva GP da	parsed:Silva GP da<SEP>A.B. Sampaio<SEP>Rezende JM de<SEP>M.C. Silva<SEP>I. Monteiro	cleaned:<SEP>A.B. Sampaio<SEP><SEP>M.C. Silva<SEP>I. Monteiro	cleaned_0index:0
Silva GP da; Sampaio AB; Rezende JM de; Silva MC; Monteiro I	Rezende JM de	parsed:Silva GP da<SEP>A.B. Sampaio<SEP>Rezende JM de<SEP>M.C. Silva<SEP>I. Monteiro	cleaned:<SEP>A.B. Sampaio<SEP><SEP>M.C. Silva<SEP>I. Monteiro	cleaned_0index:2
Silva GP da; Sevilha AC; Nascimento H; Pereira JB; Rezende JM de; Amraral	Silva GP da	parsed:Silva GP da<SEP>A.C. Sevilha<SEP>H. Nascimento<SEP>J.B. Pereira<SEP>Rezende JM de<SEP>Amraral	cleaned:<SEP>A.C. Sevilha<SEP>H. Nascimento<SEP>J.B. Pereira<SEP><SEP>Amraral	cleaned_0index:0
Silva GP da; Sevilha AC; Nascimento H; Pereira JB; Rezende JM de; Amraral	Rezende JM de	parsed:Silva GP da<SEP>A.C. Sevilha<SEP>H. Nascimento<SEP>J.B. Pereira<SEP>Rezende JM de<SEP>Amraral	cleaned:<SEP>A.C. Sevilha<SEP>H. Nascimento<SEP>J.B. Pereira<SEP><SEP>Amraral	cleaned_0index:4
Silva GP da; et al.	Silva GP da	parsed:Silva GP da		cleaned_0index:0
Silva JAC da; Vries V de; Gorter A	Silva JAC da	parsed:Silva JAC da<SEP>Vries V de<SEP>A. Gorter	cleaned:<SEP><SEP>A. Gorter	cleaned_0index:0
Silva JAC da; Vries V de; Gorter A	Vries V de	parsed:Silva JAC da<SEP>Vries V de<SEP>A. Gorter	cleaned:<SEP><SEP>A. Gorter	cleaned_0index:1
Silva JF da	Silva JF da	parsed:Silva JF da		cleaned_0index:0
Silva JM da	Silva JM da	parsed:Silva JM da		cleaned_0index:0
Silva JM da; Rauscher I	Silva JM da	parsed:Silva JM da<SEP>I. Rauscher	cleaned:<SEP>I. Rauscher	cleaned_0index:0
Silva Jr MA				cleaned_0index:0
Silva LAM; Carvalho AMV de; Hage JL	Carvalho AMV de	parsed:L.A.M. Silva<SEP>Carvalho AMV de<SEP>J.L. Hage	cleaned:L.A.M. Silva<SEP><SEP>J.L. Hage	cleaned_0index:1
Silva LAM; Carvalho AMV de; Santos TS dos	Carvalho AMV de	parsed:L.A.M. Silva<SEP>Carvalho AMV de<SEP>Santos TS dos	cleaned:L.A.M. Silva<SEP><SEP>	cleaned_0index:1
Silva LAM; Carvalho AMV de; Santos TS dos	Santos TS dos	parsed:L.A.M. Silva<SEP>Carvalho AMV de<SEP>Santos TS dos	cleaned:L.A.M. Silva<SEP><SEP>	cleaned_0index:2
Silva LAM; Santos TS dos	Santos TS dos	parsed:L.A.M. Silva<SEP>Santos TS dos	cleaned:L.A.M. Silva<SEP>	cleaned_0index:1
Silva LAM; Santos TS dos; Boom B	Santos TS dos	parsed:L.A.M. Silva<SEP>Santos TS dos<SEP>B. Boom	cleaned:L.A.M. Silva<SEP><SEP>B. Boom	cleaned_0index:1
Silva LAM; Santos TS dos; Eupunino A	Santos TS dos	parsed:L.A.M. Silva<SEP>Santos TS dos<SEP>A. Eupunino	cleaned:L.A.M. Silva<SEP><SEP>A. Eupunino	cleaned_0index:1
Silva M da	Silva M da	parsed:Silva M da		cleaned_0index:0
Silva MA da	Silva MA da	parsed:Silva MA da		cleaned_0index:0
Silva MAC da	Silva MAC da	parsed:Silva MAC da		cleaned_0index:0
Silva MAC da; Jansen PCM; Marime L; Manhiça A	Silva MAC da	parsed:Silva MAC da<SEP>P.C.M. Jansen<SEP>L. Marime<SEP>A. Manhiça	cleaned:<SEP>P.C.M. Jansen<SEP>L. Marime<SEP>A. Manhiça	cleaned_0index:0
Silva MAC da; Jansen PCM; Nuvunga A; Manhiça A	Silva MAC da	parsed:Silva MAC da<SEP>P.C.M. Jansen<SEP>A. Nuvunga<SEP>A. Manhiça	cleaned:<SEP>P.C.M. Jansen<SEP>A. Nuvunga<SEP>A. Manhiça	cleaned_0index:0
Silva MF da	Silva MF da	parsed:Silva MF da		cleaned_0index:0
Silva MF da; Coêlho L	Silva MF da	parsed:Silva MF da<SEP>L. Coêlho	cleaned:<SEP>L. Coêlho	cleaned_0index:0
Silva MF da; Machado P; Pires O	Silva MF da	parsed:Silva MF da<SEP>P. Machado<SEP>O. Pires	cleaned:<SEP>P. Machado<SEP>O. Pires	cleaned_0index:0
Silva MF da; Rodrigues WA	Silva MF da	parsed:Silva MF da<SEP>W.A. Rodrigues	cleaned:<SEP>W.A. Rodrigues	cleaned_0index:0
Silva MF da; et al.	Silva MF da	parsed:Silva MF da		cleaned_0index:0
Silva MFF da	Silva MFF da	parsed:Silva MFF da		cleaned_0index:0
Silva MFF da; et al.	Silva MFF da	parsed:Silva MFF da		cleaned_0index:0
Silva MG da; Rosario C	Silva MG da	parsed:Silva MG da<SEP>C. Rosario	cleaned:<SEP>C. Rosario	cleaned_0index:0
Silva MG da; et al.	Silva MG da	parsed:Silva MG da		cleaned_0index:0
Silva MN; Amaral IL do; Lima J; Monteiro OP	Amaral IL do	parsed:M.N. Silva<SEP>Amaral IL do<SEP>J. Lima<SEP>O.P. Monteiro	cleaned:M.N. Silva<SEP><SEP>J. Lima<SEP>O.P. Monteiro	cleaned_0index:1
Silva MN; Amaral IL do; et al.	Amaral IL do	parsed:M.N. Silva<SEP>Amaral IL do	cleaned:M.N. Silva<SEP>	cleaned_0index:1
Silva Manso P da	Silva Manso P da	parsed:Silva Manso P da		cleaned_0index:0
Silva N da	Silva N da	parsed:Silva N da		cleaned_0index:0
Silva NT da	Silva NT da	parsed:Silva NT da		cleaned_0index:0
Silva NT; Santos MR dos	Santos MR  dos	parsed:N.T. Silva<SEP>Santos MR  dos	cleaned:N.T. Silva<SEP>	cleaned_0index:1
Silva OA da; Duarte AP	Silva OA da	parsed:Silva OA da<SEP>A.P. Duarte	cleaned:<SEP>A.P. Duarte	cleaned_0index:0
Silva P da	Silva P da	parsed:Silva P da		cleaned_0index:0
Silva P da; Fontes F	Silva P da	parsed:Silva P da<SEP>F. Fontes	cleaned:<SEP>F. Fontes	cleaned_0index:0
Silva P da; Fontes F; Silva M	Silva P da	parsed:Silva P da<SEP>F. Fontes<SEP>M. Silva	cleaned:<SEP>F. Fontes<SEP>M. Silva	cleaned_0index:0
Silva P da; Fontes F; Silva M; Rainha B	Silva P da	parsed:Silva P da<SEP>F. Fontes<SEP>M. Silva<SEP>B. Rainha	cleaned:<SEP>F. Fontes<SEP>M. Silva<SEP>B. Rainha	cleaned_0index:0
Silva P da; Fontes; Myre; Rainha	Silva P da	parsed:Silva P da<SEP>Fontes<SEP>Myre<SEP>Rainha	cleaned:<SEP>Fontes<SEP>Myre<SEP>Rainha	cleaned_0index:0
Silva P da; Fontes; Myre; Rainha B	Silva P da	parsed:Silva P da<SEP>Fontes<SEP>Myre<SEP>B. Rainha	cleaned:<SEP>Fontes<SEP>Myre<SEP>B. Rainha	cleaned_0index:0
Silva P da; Fontes; Rainha; Silva M	Silva P da	parsed:Silva P da<SEP>Fontes<SEP>Rainha<SEP>M. Silva	cleaned:<SEP>Fontes<SEP>Rainha<SEP>M. Silva	cleaned_0index:0
Silva P da; Martins JM	Silva P da	parsed:Silva P da<SEP>J.M. Martins	cleaned:<SEP>J.M. Martins	cleaned_0index:0
Silva P da; Teles AN; Martins JM	Silva P da	parsed:Silva P da<SEP>A.N. Teles<SEP>J.M. Martins	cleaned:<SEP>A.N. Teles<SEP>J.M. Martins	cleaned_0index:0
Silva P da; et al.	Silva P da	parsed:Silva P da		cleaned_0index:0
Silva SPC da	Silva SPC da	parsed:Silva SPC da		cleaned_0index:0
Silva SS da	Silva SS da	parsed:Silva SS da		cleaned_0index:0
Silva SS da; Lemos J; Dambrós LA	Silva SS da	parsed:Silva SS da<SEP>J. Lemos<SEP>L.A. Dambrós	cleaned:<SEP>J. Lemos<SEP>L.A. Dambrós	cleaned_0index:0
Silva SS da; Lemos J; et al.	Silva SS da	parsed:Silva SS da<SEP>J. Lemos	cleaned:<SEP>J. Lemos	cleaned_0index:0
Silva TMC da; Almeida K	Silva TMC da	parsed:Silva TMC da<SEP>K. Almeida	cleaned:<SEP>K. Almeida	cleaned_0index:0
Silva TS da	Silva TS da	parsed:Silva TS da		cleaned_0index:0
Silva Tavares J da	Silva Tavares J da	parsed:Silva Tavares J da		cleaned_0index:0
Silva da	Silva da	parsed:Silva da		cleaned_0index:0
Silveira ALP; Daly DC; Oliveira EC de; Lima AS	Oliveira EC de	parsed:A.L.P. Silveira<SEP>D.C. Daly<SEP>Oliveira EC de<SEP>A.S. Lima	cleaned:A.L.P. Silveira<SEP>D.C. Daly<SEP><SEP>A.S. Lima	cleaned_0index:2
Silverstone-Sopkin PhA; Paz N; Heredia MD				cleaned_0index:0
Simandou Botanic Team	Simandou Botanic Team	parsed:Simandou Botanic Team		cleaned_0index:0
Simeonovski M; Peev DR				cleaned_0index:0
Simon BK; Clarkson JR				cleaned_0index:0
Simon BK; Clarkson JR; Staples GW				cleaned_0index:0
