source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
L. Turcu, I. Gergely, V. Farcaşiu et. F. Raţiu				cleaned_0index:0
L. Vincent in F. Crépin - Herbarium Rosarium	Herbarium Rosarium	parsed:L.Vincent in F. Crépin<SEP>Herbarium Rosarium	cleaned:L. Vincent in F. Crépin<SEP>	cleaned_0index:1
L. Vincent in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:L.Vincent in F. Crépin<SEP>Herbarium Rosarum	cleaned:L. Vincent in F. Crépin<SEP>	cleaned_0index:1
L. [B]. Welden				cleaned_0index:0
L. [C]. Treviranus				cleaned_0index:0
L. [Sbl].				cleaned_0index:0
L. [V]. Welden				cleaned_0index:0
L. de Ver[g]nes	L. de	parsed:L. de<SEP>nes	cleaned:<SEP>Nes	cleaned_0index:0
L. de [Vergnes]	L. de	parsed:L. de		cleaned_0index:0
L. van [Embden], L. Vetwey	L. van	parsed:L. van<SEP>L. Vetwey	cleaned:<SEP>L. Vetwey	cleaned_0index:0
L. à M.	L. à M.	parsed:L. à M.		cleaned_0index:0
L.A. C[]	L.A. C	parsed:L.A. C		cleaned_0index:0
L.B. & F.E. Smith, Jr., S.K. Harris, F. Drouet, B.F.D. Runk, R.N. Webster				cleaned_0index:0
L.B. W[elden]	L.B. W	parsed:L.B. W		cleaned_0index:0
L.B. de Kar[wr]nska				cleaned_0index:0
L.B. de [Hagel]	L.B. de	parsed:L.B. de		cleaned_0index:0
L.B. de [Karioniski]	L.B. de	parsed:L.B. de		cleaned_0index:0
L.B. de [Karwinsk]	L.B. de	parsed:L.B. de		cleaned_0index:0
L.B. de [Strouss]	L.B. de	parsed:L.B. de		cleaned_0index:0
L.B., D.L., C.B. & C.C. Smith, Ernest Rouleau	D.L. L.B.	parsed:D.L. L.B.<SEP>C.B.<SEP>C.C. Smith<SEP>Ernest Rouleau	cleaned:<SEP>C.B.<SEP>C.C. Smith<SEP>Ernest Rouleau	cleaned_0index:0
L.C. Ravaud in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:L.C.Ravaud in F. Crépin<SEP>Herbarium Rosarum	cleaned:L. C. Ravaud in F. Crépin<SEP>	cleaned_0index:1
L.F. H. [Metton]	L.F. H.	parsed:L.F. H.		cleaned_0index:0
L.J. Dorr & i. Valdespino				cleaned_0index:0
L.J. Musselman & URP participants	URP participants	parsed:L.J. Musselman<SEP>URP participants	cleaned:L.J. Musselman<SEP>	cleaned_0index:1
L.M. B.	L.M. B.	parsed:L.M. B.		cleaned_0index:0
L.M. Delescoille in Unité d'Ecologie et de Biogéographie, UCL				cleaned_0index:0
L.M. Neuman in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:L.M.Neuman in F. Crépin<SEP>Herbarium Rosarum	cleaned:L. M. Neuman in F. Crépin<SEP>	cleaned_0index:1
L.M.Berti - J.Bautista & AQuintero	AQuintero	parsed:L.M. Berti<SEP>J. Bautista<SEP>AQuintero	cleaned:L.M. Berti<SEP>J. Bautista<SEP>	cleaned_0index:2
L.N. Goodding & T. Spaler	T. Spaler	parsed:L.N. Goodding<SEP>T. Spaler	cleaned:L.N. Goodding<SEP>	cleaned_0index:1
L.P. Reinhold Mattson in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:L.P.Reinhold Mattson in F. Crépin<SEP>Herbarium Rosarum	cleaned:L. P. Reinhold Mattson in F. Crépin<SEP>	cleaned_0index:1
L.[G]. Ravaud				cleaned_0index:0
LAPS				cleaned_0index:0
LAU				cleaned_0index:0
LAnguer	LAnguer	parsed:LAnguer		cleaned_0index:0
LAugens	LAugens	parsed:LAugens		cleaned_0index:0
LB				cleaned_0index:0
LBec	LBec	parsed:LBec		cleaned_0index:0
LBenjamin	LBenjamin	parsed:LBenjamin		cleaned_0index:0
LBoudach	LBoudach	parsed:LBoudach		cleaned_0index:0
LC				cleaned_0index:0
LEJEUNEI				cleaned_0index:0
LENORMAND				cleaned_0index:0
LJU				cleaned_0index:0
LPBali	LPBali	parsed:LPBali		cleaned_0index:0
LPuauy	LPuauy	parsed:LPuauy		cleaned_0index:0
LS				cleaned_0index:0
LV				cleaned_0index:0
LVC				cleaned_0index:0
LVDR				cleaned_0index:0
LWall	LWall	parsed:LWall		cleaned_0index:0
La Societé botanique de Nessonvaux (Th. Durand)	La Societé botanique de Nessonvaux	parsed:La Societé botanique de Nessonvaux		cleaned_0index:0
La Société botan. de France in L. Piré	La Société botan. de France in L. Piré	parsed:La Société botan. de France in L. Piré		cleaned_0index:0
La[]	La	parsed:La		cleaned_0index:0
La[]ey	La	parsed:La		cleaned_0index:0
Lab. Staff.	Lab. Staff.	parsed:Lab. Staff.		cleaned_0index:0
Lab. de botanică	Lab. de botanică	parsed:Lab. de botanică		cleaned_0index:0
Label	Label	parsed:Label		cleaned_0index:0
Labo. Ecologie Végétale	Labo. Ecologie Végétale	parsed:Labo. Ecologie Végétale		cleaned_0index:0
Laboratory Staff	Laboratory Staff	parsed:Laboratory Staff		cleaned_0index:0
Laboratory Statt	Laboratory Statt	parsed:Laboratory Statt		cleaned_0index:0
Laboratory staff	Laboratory staff	parsed:Laboratory staff		cleaned_0index:0
Laboratoty Staff	Laboratoty Staff	parsed:Laboratoty Staff		cleaned_0index:0
Lacourt F. in Centre Grégoire Fournier (Abbaye de Maredsous)	Lacourt F. in Centre Grégoire Fournier	parsed:Lacourt F. in Centre Grégoire Fournier		cleaned_0index:0
Lacourt V. in Herbiers du Centre Grégoire Fournier	Lacourt V. in Herbiers du Centre Grégoire Fournier	parsed:Lacourt V. in Herbiers du Centre Grégoire Fournier		cleaned_0index:0
Lacourt Victorien in Centre Grégoire Fournier (Abbaye de Maredsous)	Lacourt Victorien in Centre Grégoire Fournier	parsed:Lacourt Victorien in Centre Grégoire Fournier		cleaned_0index:0
Lacourt Victorien in Herbiers du Centre Grégoire Fournier	Lacourt Victorien in Herbiers du Centre Grégoire Fournier	parsed:Lacourt Victorien in Herbiers du Centre Grégoire Fournier		cleaned_0index:0
Lacourt Victorien in Herbiers du Centre Grégoire Fournier (Abbaye de Maredsous)	Lacourt Victorien in Herbiers du Centre Grégoire Fournier	parsed:Lacourt Victorien in Herbiers du Centre Grégoire Fournier		cleaned_0index:0
Lacourt in Herbiers du Centre Grégoire Fournier (Abbaye de Maredsous)	Lacourt in Herbiers du Centre Grégoire Fournier	parsed:Lacourt in Herbiers du Centre Grégoire Fournier		cleaned_0index:0
Lacourt in Herbiers du centre Grégoire Fournier	Lacourt in Herbiers du centre Grégoire Fournier	parsed:Lacourt in Herbiers du centre Grégoire Fournier		cleaned_0index:0
Ladereau in F. Crépin - Herbarium Rosarun	Herbarium Rosarun	parsed:Ladereau in F. Crépin<SEP>Herbarium Rosarun	cleaned:Ladereau in F. Crépin<SEP>	cleaned_0index:1
Laevus Victorien in Centre Grégoire Fournier (Abbaye de Maredsous)	Laevus Victorien in Centre Grégoire Fournier	parsed:Laevus Victorien in Centre Grégoire Fournier		cleaned_0index:0
Lagger, Heuffel Dr				cleaned_0index:0
Lahm Cl.	Lahm Cl.	parsed:Lahm Cl.		cleaned_0index:0
Lambinon in Victor d'Ansembourg				cleaned_0index:0
Lamotte in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Lamotte in F. Crépin<SEP>Herbarium Rosarum	cleaned:Lamotte in F. Crépin<SEP>	cleaned_0index:1
Lamotte in Frère Hériband in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Lamotte in Frère Hériband in F. Crépin<SEP>Herbarium Rosarum	cleaned:Lamotte in Frère Hériband in F. Crépin<SEP>	cleaned_0index:1
Lands Bosbeheer=Forest Service	Lands BosbeheerForest Service	parsed:Lands BosbeheerForest Service		cleaned_0index:0
Laron J.A	Laron J.A	parsed:Laron J.A		cleaned_0index:0
Lars Jensen, Ivan Nielsen & P. P[]ersen	P. P	parsed:Lars Jensen<SEP>Ivan Nielsen<SEP>P. P	cleaned:Lars Jensen<SEP>Ivan Nielsen<SEP>	cleaned_0index:2
Latour in Centre de Cartographie Phytosociologie	Latour in Centre de Cartographie Phytosociologie	parsed:Latour in Centre de Cartographie Phytosociologie		cleaned_0index:0
Latour in Centre de cartographie phytopsociologique	Latour in Centre de cartographie phytopsociologique	parsed:Latour in Centre de cartographie phytopsociologique		cleaned_0index:0
Laurent Prof.				cleaned_0index:0
Le M. et Dec.	M. Le	parsed:M. Le<SEP>Dec	cleaned:<SEP>Dec	cleaned_0index:0
Le [Joly]	Le	parsed:Le		cleaned_0index:0
Le[Ju]	Le	parsed:Le		cleaned_0index:0
Le[]	Le	parsed:Le		cleaned_0index:0
Le[] in Christ in F. Crépin	Le	parsed:Le		cleaned_0index:0
Le[] in F. Crépin - Herbarium Rosarum	Le	parsed:Le		cleaned_0index:0
Le[]nei	Le	parsed:Le		cleaned_0index:0
Le[]r	Le	parsed:Le		cleaned_0index:0
Le[vens]	Le	parsed:Le		cleaned_0index:0
Leach N.E.Br. & Bullock E.J.	Leach N.E. Br.	parsed:Leach N.E. Br.<SEP>E.J. Bullock	cleaned:<SEP>E.J. Bullock	cleaned_0index:0
Leboucq père in Louis Magnel				cleaned_0index:0
Lechler -Gay				cleaned_0index:0
Lecomte Ch.	Lecomte Ch.	parsed:Lecomte Ch.		cleaned_0index:0
Ledebour in F. crépin - Herbarium Rosarum				cleaned_0index:0
Leelavathy K.M. in Sister Little Flower				cleaned_0index:0
Lefebvre in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Lefebvre in F. Crépin<SEP>Herbarium Rosarum	cleaned:Lefebvre in F. Crépin<SEP>	cleaned_0index:1
Legit Prosper de Hauleville in V. d'Ansembourg				cleaned_0index:0
Legrand in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Legrand in F. Crépin<SEP>Herbarium Rosarum	cleaned:Legrand in F. Crépin<SEP>	cleaned_0index:1
Legré in F. Crepin - Herbarium rosarum	Herbarium rosarum	parsed:Legré in F. Crepin<SEP>Herbarium rosarum	cleaned:Legré in F. Crepin<SEP>	cleaned_0index:1
Lehrer Grantzoo	Lehrer Grantzoo	parsed:Lehrer Grantzoo		cleaned_0index:0
Lehrer Warnsdorf, c. Dr. Heidenreich				cleaned_0index:0
Leinkram S. &. Amdursky I.				cleaned_0index:0
Lej. Rev.				cleaned_0index:0
Lej. et Cou[rt].				cleaned_0index:0
Lej. et Cour[t].				cleaned_0index:0
Lejeunei in F. Crépin - Herbarium Rosrum	Herbarium Rosrum	parsed:Lejeunei in F. Crépin<SEP>Herbarium Rosrum	cleaned:Lejeunei in F. Crépin<SEP>	cleaned_0index:1
Lemoine in Jules henry				cleaned_0index:0
Leo Farmar	Leo Farmar	parsed:Leo Farmar		cleaned_0index:0
Lesson Ad.	Lesson Ad.	parsed:Lesson Ad.		cleaned_0index:0
Leten in Société pour l'échange des plantes vasculaires	Leten in Société pour l'échange des plantes vasculaires	parsed:Leten in Société pour l'échange des plantes vasculaires		cleaned_0index:0
Letourneux in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Letourneux in F. Crépin<SEP>Herbarium Rosarum	cleaned:Letourneux in F. Crépin<SEP>	cleaned_0index:1
Levier in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Levier in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Levier in Christ in F. Crépin<SEP>	cleaned_0index:1
Lg				cleaned_0index:0
Liessens in A. Meunier, Ecole Superieure d'Agriculture	Ecole Superieure d'Agriculture	parsed:Liessens in A. Meunier<SEP>Ecole Superieure d'Agriculture	cleaned:Liessens in A. Meunier<SEP>	cleaned_0index:1
Lilly Appel, hongroise D.P.	hongroise D.P.	parsed:Lilly Appel<SEP>hongroise D.P.	cleaned:Lilly Appel<SEP>	cleaned_0index:1
Lindeman J.C.,.. Görts-van Rijn A.R.A.,... Jansen-Jacobs M.J.,.. A.L. Stoffers				cleaned_0index:0
Linder Th.	Linder Th.	parsed:Linder Th.		cleaned_0index:0
Linton in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Linton in F. Crépin<SEP>Herbarium Rosarum	cleaned:Linton in F. Crépin<SEP>	cleaned_0index:1
Liva[udias] in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Liva in F. Crépin<SEP>Herbarium Rosarum	cleaned:Liva in F. Crépin<SEP>	cleaned_0index:1
Lloyd in F.Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Lloyd in F. Crépin<SEP>Herbarium Rosarum	cleaned:Lloyd in F. Crépin<SEP>	cleaned_0index:1
Lo[t]. Ed. Morren				cleaned_0index:0
Lombard-Dumas in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:Lombard-Dumas in F. Crépin<SEP>Herbarium rosarum	cleaned:Lombard-Dumas in F. Crépin<SEP>	cleaned_0index:1
Lord Penzance in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Lord Penzance in F. Crépin<SEP>Herbarium Rosarum	cleaned:Lord Penzance in F. Crépin<SEP>	cleaned_0index:1
Louis Charrel in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Louis Charrel in F. Crépin<SEP>Herbarium Rosarum	cleaned:Louis Charrel in F. Crépin<SEP>	cleaned_0index:1
Louis Magnel et R. de Litardière in Louis magnel				cleaned_0index:0
Louis Zoude in Instituti Carnoy	Louis Zoude in Instituti Carnoy	parsed:Louis Zoude in Instituti Carnoy		cleaned_0index:0
Lowry II P.				cleaned_0index:0
Lowry II P.P. et al.				cleaned_0index:0
Lowry II P.P., Rakotozafy A. & Nicoll M.F.				cleaned_0index:0
Lt & B.				cleaned_0index:0
Lu est. Bot. Garden	Lu est. Bot. Garden	parsed:Lu est. Bot. Garden		cleaned_0index:0
Luc Vervoort. Erik Molenaar. Paul Nuyts. Ingrid Beerens, Nis Vervoort, Eef Vervoort, Krista de Greef, [] Wit.				cleaned_0index:0
Lucien Marson Randrianjanaka Avec Be Maxime Jean Arnaud	Lucien Marson Randrianjanaka Avec Be Maxime Jean Arnaud	parsed:Lucien Marson Randrianjanaka Avec Be Maxime Jean Arnaud		cleaned_0index:0
Lucien Marson Randrianjanaka Avec Maxime Jean Arnaud	Lucien Marson Randrianjanaka Avec Maxime Jean Arnaud	parsed:Lucien Marson Randrianjanaka Avec Maxime Jean Arnaud		cleaned_0index:0
Lucknow Bot. Garden	Lucknow Bot. Garden	parsed:Lucknow Bot. Garden		cleaned_0index:0
Lud. Richler mp.	Lud. Richler mp.	parsed:Lud. Richler mp.		cleaned_0index:0
Lud. Vukotinovic in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Lud Vukotinovic in F. Crépin<SEP>Herbarium Rosarum	cleaned:Lud Vukotinovic in F. Crépin<SEP>	cleaned_0index:1
Lud. Vukotinovic in J.B. Keller in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Lud Vukotinovic in J.B. Keller in F. Crépin<SEP>Herbarium Rosarum	cleaned:Lud Vukotinovic F. Crépin<SEP>	cleaned_0index:1
Lud. de [Loffelholz]	Lud. de	parsed:Lud. de		cleaned_0index:0
Ludovic Legré in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Ludovic Legré in F. Crépin<SEP>Herbarium Rosarum	cleaned:Ludovic Legré in F. Crépin<SEP>	cleaned_0index:1
Lusaha Natural History Club	Lusaha Natural History Club	parsed:Lusaha Natural History Club		cleaned_0index:0
Lusaka Nat. Hist. Club	Lusaka Nat. Hist. Club	parsed:Lusaka Nat. Hist. Club		cleaned_0index:0
Lusaka Natasal History Club	Lusaka Natasal History Club	parsed:Lusaka Natasal History Club		cleaned_0index:0
Lusaka National History Club	Lusaka National History Club	parsed:Lusaka National History Club		cleaned_0index:0
Lusaka Natural History Club	Lusaka Natural History Club	parsed:Lusaka Natural History Club		cleaned_0index:0
Lutger in Zurich in F. Crépin - HerbariumRrosarum	HerbariumRrosarum	parsed:Lutger in Zurich in F. Crépin<SEP>HerbariumRrosarum	cleaned:Lutger in Zurich in F. Crépin<SEP>	cleaned_0index:1
Lutze in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Lutze in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Lutze in Christ in F. Crépin<SEP>	cleaned_0index:1
Lutze in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Lutze in F. Crépin<SEP>Herbarium Rosarum	cleaned:Lutze in F. Crépin<SEP>	cleaned_0index:1
Lécard Th.	Lécard Th.	parsed:Lécard Th.		cleaned_0index:0
Léopold III				cleaned_0index:0
M L[emaire]	M L	parsed:M L		cleaned_0index:0
M'boungou R.	M'boungou R.	parsed:M'boungou R.		cleaned_0index:0
M(lle) M. H.	M M. H.	parsed:M M. H.		cleaned_0index:0
M. & A. Stuyvaert in l'Unité d'Ecologie et de Biogéographie (UCL)	in l'Unité d'Ecologie	parsed:M. Stuyvaert<SEP>A. Stuyvaert<SEP>in l'Unité d'Ecologie<SEP>de Biogéographie	cleaned:M. Stuyvaert<SEP>A. Stuyvaert<SEP><SEP>de Biogéographie	cleaned_0index:2
M. -T. De Roo				cleaned_0index:0
M. B.	M. B.	parsed:M. B.		cleaned_0index:0
M. B[]	M. B	parsed:M. B		cleaned_0index:0
M. B[out]on	M. B	parsed:M. B		cleaned_0index:0
M. Barry de [Crawshay]	M. Barry de	parsed:M. Barry de		cleaned_0index:0
M. Bastin, M. H	M. H	parsed:M. Bastin<SEP>M. H	cleaned:M. Bastin<SEP>	cleaned_0index:1
M. C.	M. C.	parsed:M. C.		cleaned_0index:0
M. C[]	M. C	parsed:M. C		cleaned_0index:0
M. C[]ux	M. C	parsed:M. C		cleaned_0index:0
M. Cornu in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:M.Cornu in F. Crépin<SEP>Herbarium Rosarum	cleaned:M. Cornu in F. Crépin<SEP>	cleaned_0index:1
M. D	M. D	parsed:M. D		cleaned_0index:0
M. D'héré	M. D'héré	parsed:M. D'héré		cleaned_0index:0
M. D[]ins	M. D	parsed:M. D		cleaned_0index:0
M. D[erilliers	M. D	parsed:M. D		cleaned_0index:0
M. De B[e]ijer				cleaned_0index:0
M. De Coincy in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:M. De Coincy in F. Crépin<SEP>Herbarium Rosarum	cleaned:M. De Coincy in F. Crépin<SEP>	cleaned_0index:1
M. Dr. Einsele				cleaned_0index:0
M. Dr[]				cleaned_0index:0
M. Dr[]e				cleaned_0index:0
M. Fisher & D. Gardener	D. Gardener	parsed:M. Fisher<SEP>D. Gardener	cleaned:M. Fisher<SEP>	cleaned_0index:1
M. G[]	M. G	parsed:M. G		cleaned_0index:0
M. G[uirtauner	M. G	parsed:M. G		cleaned_0index:0
M. Gay, DD. de [Pelh]	DD. de	parsed:M. Gay<SEP>DD. de	cleaned:M. Gay<SEP>	cleaned_0index:1
M. Godvinschiet stud. rer. nat. Univ. Iaşi	M. Godvinschiet stud. rer. nat. Univ. Iaşi	parsed:M. Godvinschiet stud. rer. nat. Univ. Iaşi		cleaned_0index:0
M. Gras in Abbé Jh. Legrain				cleaned_0index:0
M. Gras in Herbier du Dr. Edouard Gregorius				cleaned_0index:0
M. Guns & Lindemans Père et fils in P. Ledoux et V. Lambert				cleaned_0index:0
M. H. B. W.	M. H. B. W.	parsed:M. H. B. W.		cleaned_0index:0
M. Iberite, [] Marchi, R. Mortellaro & A. Millozza				cleaned_0index:0
M. K	M. K	parsed:M. K		cleaned_0index:0
M. K[]	M. K	parsed:M. K		cleaned_0index:0
M. L. Reichling in V. d'Ansembourg				cleaned_0index:0
M. L[ovécu]	M. L	parsed:M. L		cleaned_0index:0
M. Ladero e.a.				cleaned_0index:0
M. Le[suens]	M. Le	parsed:M. Le		cleaned_0index:0
M. Letellier in Dr. Feltgem				cleaned_0index:0
M. Markova A. Petrova P. Ivanova	M. Markova A. Petrova P. Ivanova	parsed:M. Markova A. Petrova P. Ivanova		cleaned_0index:0
M. Markova A. Petrova Z. Cerneva	M. Markova A. Petrova Z. Cerneva	parsed:M. Markova A. Petrova Z. Cerneva		cleaned_0index:0
M. Markova Z. Cerneva P. Gerginov	M. Markova Z. Cerneva P. Gerginov	parsed:M. Markova Z. Cerneva P. Gerginov		cleaned_0index:0
M. Markova Z. Cerneva P. Ivanova	M. Markova Z. Cerneva P. Ivanova	parsed:M. Markova Z. Cerneva P. Ivanova		cleaned_0index:0
M. Mayor, J. A . Fdez. P[rie]to, C. Fdez. Carvujal				cleaned_0index:0
M. Muller J.-E. Bommer	M. Muller J.-E. Bommer	parsed:M. Muller J.-E. Bommer		cleaned_0index:0
M. P[]	M. P	parsed:M. P		cleaned_0index:0
M. Ramos, []				cleaned_0index:0
M. Raymond, J. Kucyniak, J,-M. Dufour & J.-P. Gousy				cleaned_0index:0
M. Ronday in C. bamps				cleaned_0index:0
M. S[]emens	M. S	parsed:M. S		cleaned_0index:0
M. Schultze in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:M.Schultze in F. Crépin<SEP>Herbarium Rosarum	cleaned:M. Schultze in F. Crépin<SEP>	cleaned_0index:1
M. Schulze in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:M.Schulze in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:M. Schulze in Christ in F. Crépin<SEP>	cleaned_0index:1
M. Schulze in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:M.Schulze in F. Crépin<SEP>Herbarium Rosarum	cleaned:M. Schulze in F. Crépin<SEP>	cleaned_0index:1
M. Schulze in J.B. Keller in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:M.Schulze in J.B. Keller in F. Crépin<SEP>Herbarium Rosarum	cleaned:M. Schulze F. Crépin<SEP>	cleaned_0index:1
M. Schulze in J.B. Keller in F. crépin - Herbarium rosarum				cleaned_0index:0
M. Van Zegvel[t] A. Verbist Hoog[str]aten				cleaned_0index:0
M. Van [Mockrenhout	M. Van	parsed:M. Van		cleaned_0index:0
M. Wierbach in Koch in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:M.Wierbach in Koch in F. Crépin<SEP>Herbarium Rosarum	cleaned:M. Wierbach in Koch in F. Crépin<SEP>	cleaned_0index:1
M. [Loyaune] in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:M. in F. Crépin<SEP>Herbarium Rosarum	cleaned:M. in F. Crépin<SEP>	cleaned_0index:1
M. [Lèo].				cleaned_0index:0
M. [W]. Dietrich				cleaned_0index:0
M. de [Luzotzs]	M. de	parsed:M. de		cleaned_0index:0
M. de [Puyolz]	M. de	parsed:M. de		cleaned_0index:0
M. et A. Anspach in L. & P. Errera	in L.	parsed:M. Anspach<SEP>A. Anspach<SEP>in L.<SEP>P. Errera	cleaned:M. Anspach<SEP>A. Anspach<SEP><SEP>P. Errera	cleaned_0index:2
M. et H. Heyne in L. &P. Errera	in L.	parsed:M. Heyne<SEP>H. Heyne<SEP>in L.<SEP>P. Errera	cleaned:M. Heyne<SEP>H. Heyne<SEP><SEP>P. Errera	cleaned_0index:2
M. l Abbé Delavay				cleaned_0index:0
M. le Dr. Coste				cleaned_0index:0
M. le Dr. Hardy Paul				cleaned_0index:0
M. le Dr. Maupon				cleaned_0index:0
M. le Dr. Spire				cleaned_0index:0
M. le Dr. Wray				cleaned_0index:0
M. le Prof. Bureau				cleaned_0index:0
M. le Prof. Parlatore				cleaned_0index:0
M. le [Gru]	M. le	parsed:M. le		cleaned_0index:0
M.-Th. Kerger. Soeur Pierre-Louis-Virton				cleaned_0index:0
M.A .Annani				cleaned_0index:0
M.B. & R. Foster, L.B. & D.L. Smith, R. Lewis				cleaned_0index:0
M.B. C[]	M.B. C	parsed:M.B. C		cleaned_0index:0
M.D. B.	M.D. B.	parsed:M.D. B.		cleaned_0index:0
M.G. S.K. & K. [Dutt]	M.G. S.K.	parsed:M.G. S.K.<SEP>K.	cleaned:<SEP>K.	cleaned_0index:0
M.G. de [Minttret]	M.G. de	parsed:M.G. de		cleaned_0index:0
M.H.B.W in Centre Grégoire Fournet (Abbaye de Maredsous)	M.H.B.W in Centre Grégoire Fournet	parsed:M.H.B.W in Centre Grégoire Fournet		cleaned_0index:0
M.H.B.W. in Centre Grégoire Fournier (Abbaye de Maredsous)	M.H.B.W. in Centre Grégoire Fournier	parsed:M.H.B.W. in Centre Grégoire Fournier		cleaned_0index:0
M.H.B.W. in Herbiers du Centre Grégoire Fournier (Abbaye de Maredsous)	M.H.B.W. in Herbiers du Centre Grégoire Fournier	parsed:M.H.B.W. in Herbiers du Centre Grégoire Fournier		cleaned_0index:0
M.J. Diez, J. Pastor & B. Valdés				cleaned_0index:0
M.J. Masiye E.J. Tawakali and A.J. Salubeni	M.J. Masiye E.J. Tawakali	parsed:M.J. Masiye E.J. Tawakali<SEP>A.J. Salubeni	cleaned:<SEP>A.J. Salubeni	cleaned_0index:0
M.J.Díez, J. Pastor & B. Valdés				cleaned_0index:0
M.L. abbé [Cooraatùsks]				cleaned_0index:0
M.M.E. Cosson, [Doûmet] - Adanson, A. Letourneux, V. Reboud et al.				cleaned_0index:0
M.M.G. Dens et M.H.B.W in M.H.B.W.	M.H.B.W in M.H.B.W.	parsed:M.M.G. Dens<SEP>M.H.B.W in M.H.B.W.	cleaned:M.M.G. Dens<SEP>	cleaned_0index:1
M.M.G. Dens et M.H.B.W. in Centre Grégoire Fourniet (Abbaye de Maredsous)	M.H.B.W. in Centre Grégoire Fourniet	parsed:M.M.G. Dens<SEP>M.H.B.W. in Centre Grégoire Fourniet	cleaned:M.M.G. Dens<SEP>	cleaned_0index:1
M.N. Blytt in Musée Christiania in F. Crépin - Herbarium Rosarum	M.N. Blytt in Musée Christiania in F. Crépin	parsed:M.N. Blytt in Musée Christiania in F. Crépin<SEP>Herbarium Rosarum	cleaned:<SEP>	cleaned_0index:0
M.N. Blytt in Musée Christiania in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:M.N. Blytt in Musée Christiania in F. Crépin<SEP>Herbarium Rosarum	cleaned:<SEP>	cleaned_0index:1
M.W. Elborn in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:M.W.Elborn in F. Crépin<SEP>Herbarium rosarum	cleaned:M. W. Elborn in F. Crépin<SEP>	cleaned_0index:1
